r,ITC1,ITC2,ITC3,ITC4,ITF1,ITF2,ITF3,ITF4,ITF5,ITF6,ITG1,ITG2,ITH0,ITH3,ITH4,ITH5,ITI1,ITI2,ITI3,ITI4
2344,0.9801660399717484,1.7749437095463259,0.7300714170852917,0.7963194200971391,2.625267612419729,0.806552527904221,0.6414247641345032,0.9729682528529068,2.3123013191068944,1.0443433298724656,0.6791678586642762,1.7267950335163238,0.6558425875139563,1.1226510840905155,1.0542899920059603,2.126308091667483,2.560865533129683,1.3754072876741215,1.1223227499025739,2.779584701001059
2345,1.0008974759297702,1.7768247053688564,0.7074742447859321,0.8010731276981103,2.627150799149364,0.8382085520176548,0.6811964231791069,1.0044288711941836,2.319054984811779,1.1732094377518492,0.7095909939021324,1.7471384085696988,0.6586701385194481,1.138313506568807,1.077064160965703,2.145189773312106,2.582540802561704,1.4028067906476411,1.150581891058817,2.8029900027803216
2346,0.9372851050438282,1.682614558160559,0.7515215442460288,0.7808863373732828,2.6962656906643354,0.8095184452438646,0.510720513352815,0.9525906955421596,2.283704502055341,0.9999566472482289,0.5930808453507341,1.8904273245577496,0.6588283969031121,1.1822681397594506,1.1354725500129805,2.104490551641053,2.542471669124084,1.4434614536384043,1.2129353007111667,2.7361605439854504
2347,0.9843254816173246,1.7631034854243466,0.6823651574240591,0.7495067761652742,2.5829525124481174,0.81316458461118,0.6394046310887611,0.961462452291055,2.244122630509532,1.253903967164709,0.7262748964670068,1.7114657245862148,0.6926816329750234,1.1134401881573264,1.0559515108907849,2.1177896378743966,2.513714452201053,1.347288085651493,1.0860654061135726,2.766915856950754
2348,0.9917256398369516,1.6892657706571081,0.756065729347667,0.8034276107639131,2.733211118389606,0.8239943892080116,0.5627493032743739,0.964174236370204,2.3144044397965975,1.023237554672075,0.6476591170210892,1.9022779100986165,0.6472475509878767,1.2007017224365966,1.1920767514799868,2.145839984095278,2.6021446045076586,1.4605083968862789,1.270130682287081,2.747141343139287
2349,0.9796881013645184,1.703200180109435,0.7532004960215167,0.7646238159630804,2.6693510548398027,0.8005785316797047,0.6664420140204241,0.8953721863480936,2.2408945862077174,0.9944149494726799,0.6624647344721941,1.8293623735637385,0.6936111924873584,1.1214794353797877,1.183663932683343,2.1255547911535335,2.5242003395813657,1.3998376449996655,1.210227195409359,2.7051077234119356
2350,0.8946323728975433,1.7362828212293797,0.7568860893297794,0.7186897879988171,2.5507700660964576,0.6627613094228898,0.5296660856235769,0.7960017666203663,2.2226859090294684,0.879241443659831,0.39926322854833884,1.5284724995295527,0.6931548988048115,0.9940817737653495,0.969809485959249,2.0568656506848115,2.441138996856907,1.1951931351356262,1.0108653208049925,2.588098118956767
2351,0.8908703891497082,1.7262773058282797,0.8103191235326709,0.685254747917988,2.5094483783657218,0.6702339724739969,0.5715722358384584,0.7117701622138981,2.176468851818771,0.7294245746657768,0.35435552497185596,1.4404538687135462,0.7249880081152856,0.9659267549600996,0.9403596231010303,2.0275797297601224,2.371052264559158,1.1190255465316878,0.9523886879468844,2.510811009008751
2352,0.9914534641126981,1.7027449805950368,0.7472402069342818,0.7871774839890314,2.6987000962608754,0.8641074252908453,0.6627980256391468,0.9975534649199922,2.273911822184628,1.1868735818465768,0.7403955417625129,1.9208343983713108,0.6879710820528337,1.198005888083132,1.1976948727543864,2.142190683912843,2.5716239890671573,1.485265491755944,1.248020406707417,2.7881396976013866
2353,0.9647038369485814,1.7025746140632438,0.7614821980047378,0.7919311915900032,2.695259646801294,0.8180986675379848,0.6075674624978977,0.9373784729845818,2.280665487889512,0.950585519500867,0.5313385596470882,1.8720446149207222,0.6769922062135432,1.1652356404713893,1.1705304635008544,2.1214487073573713,2.5382795038248926,1.440299500211723,1.2170427331050204,2.7411814078134604
2354,1.0018730000151788,1.768129287006305,0.6979660291158518,0.7720604441912259,2.611856443193804,0.8352078086854899,0.6554586953855958,1.0101391851760624,2.277139866486442,1.3686659897460163,0.8441794855550426,1.7611939668623973,0.678906813575436,1.15792271250892,1.0699824509618279,2.1343349387460946,2.5611381016868453,1.3910576994961896,1.1238586174116305,2.80854712449803
2355,0.9077990971030697,1.6802421476988667,0.7837092795508813,0.7472749588214836,2.6549440029336,0.6995293627378201,0.560651947540453,0.8095343703049895,2.2374874448446445,0.84986862663368,0.4103729533404535,1.7238521044458757,0.674506047077783,1.0845542284557665,1.1060226871547618,2.075204630716365,2.472384936826335,1.3089303962916006,1.1544586678530582,2.592429021186648
2356,1.0291407897725986,1.781850506950815,0.7383531190685125,0.8236267957240612,2.6564998405704365,0.8489698634228379,0.6423913140759703,1.0149745394893939,2.3520722207886893,1.1846385013617107,0.729204531690084,1.7694772748733065,0.6392236012401405,1.1664072891821173,1.0910951010367462,2.1618256660714157,2.629964452047497,1.4158691428861794,1.1883751023568747,2.8156583854025823
2357,0.9531442370833776,1.7458921791591735,0.71662697666357,0.7421751609560698,2.5873161408314167,0.7331383787329427,0.6136128130149867,0.8553305172765225,2.254502324915076,0.8404391789333739,0.4684870731687769,1.6112906962423739,0.6674132111876984,1.0230267802349506,1.032743704026828,2.101916814929576,2.497000432446916,1.2665614698400596,1.0692348007205132,2.658661641822171
2358,0.9934303672781712,1.7032728134389397,0.7379506934608184,0.7668195617441068,2.6870881344694126,0.8598908841630976,0.6187521249326337,0.9881406918981075,2.244431926947289,1.3110642096304628,0.8034750125219117,1.910850106628535,0.7018620233062351,1.1818700608397348,1.1913795237935572,2.133664948467278,2.5517450070629057,1.4713683382879108,1.2265816886014578,2.7795072398184026
2359,0.9627824017279224,1.7576998097512222,0.6745645166764341,0.7288130809600869,2.5583173296579553,0.8097838057472897,0.6844092838958347,0.9281262006785275,2.2140264271677434,1.0136538734290395,0.6416432530971751,1.667139341758947,0.6971069874782194,1.0474627120665723,1.0469740230935327,2.1051068287809054,2.4842710225217894,1.3224850424367207,1.0591668431674393,2.736148085042958
2360,0.9316406445057842,1.6827582962992775,0.7496376675908816,0.7805145533570461,2.6912074550829215,0.7332153289089518,0.5162771604170081,0.8736448130963589,2.28306268768376,0.9432318672970202,0.4961594335709519,1.7909422225784,0.658529992032811,1.124470673635655,1.131050753604609,2.1011607307551228,2.531235742867381,1.3702842129287351,1.2063608381889226,2.65160065335366
2361,0.9911936152369243,1.7028043054765083,0.7302372141644033,0.7798922576467751,2.6852896786685405,0.8448584841632577,0.5566421872202326,0.9644463130475295,2.263004507635721,1.2113566575492198,0.7786838563182661,1.895950207090428,0.6913276955123704,1.1994347198407354,1.188400444403965,2.1334281362017684,2.539109576084555,1.4522235122901195,1.2263062339888282,2.7618854132735264
2362,0.9559374038175588,1.7655932924992086,0.7132540345498585,0.7600215102479976,2.5881552017325498,0.7400614076926613,0.5934010212303572,0.8739428072672045,2.259478886232652,0.9144365392954673,0.5213109783436971,1.6298689229462024,0.678113860308145,1.0336289877464795,1.0343892750109702,2.1020403810763018,2.5031485781711673,1.2774269545605408,1.0693716747058015,2.674643702411597
2363,0.9767165743609767,1.7037747878984164,0.7122294854405945,0.7415532669574086,2.6493598201582502,0.840077984890378,0.6024412019796203,0.9299918952506369,2.207421550013486,1.0951729278054219,0.7197023307118243,1.8501852106637007,0.7171942456930155,1.1254687502419942,1.175228095684199,2.1137987958716193,2.4970542609890765,1.4205436148824182,1.1833787151200688,2.7295755210794437
2364,0.9296740627547723,1.755159434086903,0.7099035650739699,0.7727829883259213,2.599467508140899,0.7617079589421837,0.5230663950595017,0.9194446369121118,2.296560982722325,0.9081024570081014,0.4963202740412589,1.6758639660725283,0.6440382507285434,1.0832188021146072,1.0013553515360853,2.092366126175696,2.513456318181593,1.3245594227208655,1.0820385766366611,2.7157837734265806
2365,0.9906090832185569,1.7665337904104739,0.6868937742166321,0.7623983640484834,2.5948961365311174,0.8182508028476089,0.6021761698667522,0.9742900172591374,2.262855719085094,1.3058266689761973,0.7893124339883985,1.7246375863484857,0.68417875936113,1.1278981221579945,1.0612296734095144,2.1248220469097387,2.5309210397912154,1.3612420790934534,1.102194527349883,2.7781154556849303
2366,0.959832239541099,1.7034005883377843,0.7597679898188544,0.7632542810433788,2.680536592842716,0.8205776073855893,0.6230351095492718,0.9505018464526219,2.2393666776686256,1.0676652292214421,0.7090093688103394,1.8849721070557994,0.6964328218049897,1.1619001817292989,1.165159683580715,2.1109239200710435,2.525606942594527,1.4386509234083364,1.1937978780976164,2.7510639268775843
2367,0.8887888018662891,1.728375044847263,0.7942110454193356,0.6930807437454564,2.521111877114987,0.6604597784063985,0.5721795489561476,0.7394375741018345,2.187524210020867,0.7867766724142488,0.34888809064914506,1.4693265999688856,0.7177891347991237,0.9695964537657672,0.9489962276701317,2.0357447923929195,2.3918889607849323,1.142702783833569,0.9686627693437456,2.536059789474936
2368,0.9984419111520066,1.7026120713699842,0.7562893202866438,0.7944047109784885,2.7092975134970794,0.8707913522421997,0.6612298097260831,1.0174264506772952,2.284527830736691,1.1421958176798894,0.7739697191223928,1.9415530764964442,0.6765938829310093,1.2166753693035721,1.2028945333255288,2.1481471492607245,2.589360977208441,1.5021447262250887,1.2615354216675887,2.805156827152296
2369,0.9534558264793408,1.7029862709306163,0.753012110693305,0.7727036968925188,2.672162640544399,0.7580092075644452,0.6326544390701351,0.846338819156513,2.2525827030815515,0.8028882180917234,0.466269830452342,1.7836132636948758,0.6883549722782409,1.090675989622459,1.1575506997645784,2.1065569999398055,2.499951036670685,1.3544363773767762,1.1846156859198642,2.64220904930472
2370,0.9886633628369131,1.763584234408875,0.6856254410628612,0.7528329494937415,2.5893535014420985,0.8180864857512122,0.6148845454231372,0.9756458539951451,2.2490570816784827,1.281617978003618,0.8025405159842159,1.7259241264169924,0.6909440698461579,1.1251236468422143,1.0593015088226656,2.121362354409972,2.5253330192977854,1.3589114549793657,1.0941957002188325,2.778939530275438
2371,0.9119752463988023,1.6787015754830765,0.7619487497914647,0.7259853493329256,2.6297959061637193,0.7513397493155152,0.568993289503176,0.8347552783284685,2.208242437755423,0.7672696054412673,0.39701179510664225,1.7717626781540106,0.6849905565748872,1.0722424069453134,1.0882817072543907,2.05732457586927,2.4303225743137733,1.3373894341289034,1.11874011849987,2.6312282501508832
2372,1.0055016192595572,1.7773054543533848,0.7134997543793449,0.8043993010265782,2.6336503611907043,0.8513044819919247,0.6718442867606619,1.018923798264961,2.323989435980729,1.2063510150216294,0.7907218569145664,1.7622305281838089,0.6569325753905828,1.1510929035852486,1.0804141588975842,2.1487820518452185,2.5941593696584357,1.4144401662521273,1.1587121851640765,2.8153361868721802
2373,0.9612166855845787,1.7694119716053978,0.7218668005367886,0.7731908717386664,2.5980283591775675,0.7847123595668414,0.6401984779033807,0.9276339551769248,2.278536976915821,0.9629872359978328,0.6154983368719764,1.6808006127179513,0.6695794944749125,1.078326898295105,1.039062469248371,2.1087172260476357,2.515987445519546,1.3341754825934962,1.0840092082736577,2.7408895174888888
2374,1.000014665592642,1.7031399042138866,0.7469998068131798,0.7740467887335629,2.6975248301516936,0.86174613153979,0.5963962405516453,1.0164505924053175,2.255047935499353,1.3826737439259857,0.8805822162140373,1.9487883104340713,0.6976093910270978,1.2351695809416974,1.1965791843646996,2.139588977477227,2.569481995204187,1.488558742115709,1.2400967035616293,2.8053771070725544
2375,0.9607252336464933,1.7571014985277855,0.6713990878226336,0.725189800906559,2.5518592710576793,0.8052482272526051,0.6855800645745352,0.9143874899655134,2.2086698718922375,1.082421918972553,0.61655201150668,1.6528298435386697,0.7092708133550261,1.0351473468984183,1.0436917315114151,2.1015199618137896,2.472939624310929,1.311294559456645,1.0510428093942847,2.724430108704427
2376,0.9250423579661069,1.6825554952034787,0.7510055696807353,0.7765026829276978,2.684099727159398,0.7238485557662723,0.5332273139165358,0.8545176133515252,2.277484448272063,0.8994813232366679,0.5141904131563025,1.771001071216449,0.660178195456462,1.1109570615570692,1.1255988872592237,2.0962438896872184,2.517924074592458,1.354586835092894,1.1965782972679684,2.634214371419661
2377,1.0039881874545777,1.702495557137029,0.7513807425525626,0.8027236992801863,2.71186920110402,0.8597677598381753,0.5635217532493426,1.004942081266707,2.2963467457202382,1.3112162728894126,0.8272789435140924,1.9373601061120647,0.6770147866321465,1.238042983882009,1.200998755532152,2.148757415109205,2.581320248404037,1.4900536152002402,1.2613601323686423,2.796653734620308
2378,0.9750264165414371,1.7710074682012291,0.7279711075552326,0.7828529518814088,2.6154364080197685,0.8004013412499069,0.6416275270121518,0.9685134411005182,2.29282112431717,1.0659465113268303,0.6899757796975232,1.7221528941669735,0.6646029545291519,1.1131795745274335,1.049699076317767,2.119637425003485,2.5483340730675175,1.3670567624045769,1.1076920600339808,2.7753648937089133
2379,0.9814064817769713,1.703284412361255,0.7563813499787968,0.7643847085908205,2.6763486581739113,0.8101522588717721,0.6411858574351186,0.9216713243833665,2.240763788098004,1.0688227787918942,0.6443722811592615,1.8558950581163922,0.6946830053732281,1.1409511237696157,1.1878264068123856,2.129212008478582,2.5392649333085564,1.4185122677272581,1.218432613499882,2.727046186974038
2380,0.9613958230835341,1.7628991519119812,0.6993781706987483,0.7980630616835691,2.6291713757365205,0.7507345344543184,0.48883861171963916,0.9149238850621301,2.3312831086019448,1.0043454035087656,0.5302897502798435,1.6531468703081418,0.632105611369055,1.091275467819969,1.0222810696601714,2.1134944025876825,2.5630437086450084,1.3168239973802207,1.124248666465757,2.6986612616140513
2381,0.9863851144198237,1.765935479187037,0.6837283453628312,0.7587750839949537,2.5885360215326116,0.8135554533287022,0.63312909922146,0.9608465792902908,2.257499163809588,1.2362963634212347,0.7135453903880656,1.7109289436557686,0.6861557390307647,1.1166389007763973,1.057947381827396,2.121254712471104,2.5195896415803545,1.350061221442427,1.0940704935767283,2.7667035798800184
2382,0.9557907314830583,1.678923591126062,0.7455916380431394,0.7340519033121451,2.6740085745268902,0.7732398712758263,0.5881884971439507,0.8872858571360139,2.219601157821415,0.9656824108883277,0.5824824218371693,1.8244853624432977,0.6817430791123777,1.1140008461478244,1.1611709559296914,2.1068288454626005,2.513476957264038,1.3783404437618332,1.184916808687495,2.677369582601456
2383,0.9464636082188078,1.7081628965220341,0.7467793571237415,0.7337704927530313,2.6401154438337326,0.7895614989144766,0.6719841206363776,0.8719765502999633,2.1961555372462063,0.8987753514258605,0.5825990061629732,1.8054191107839075,0.7132241301793749,1.0899591191897857,1.141707869873458,2.0851243703123026,2.455546662464775,1.3712941255159166,1.1377016665506658,2.6844329348589513
2384,1.0059512250708516,1.7721830905903102,0.7031584028200064,0.7858240191320159,2.621393910975648,0.8404196436961474,0.646264154421137,1.0133058580078296,2.2970421653827224,1.3533824935558059,0.8345271985508936,1.7645479670940003,0.6693870173993661,1.165657911592686,1.0736925718381742,2.1401405616232876,2.572557374338954,1.3981871586498789,1.1372359050654863,2.811660181992171
2385,0.9227198896879731,1.7546402483264805,0.7068702893811308,0.7694290596879998,2.5922684229890716,0.7538415646550527,0.5347616826464353,0.9006762843588169,2.2918618895685947,0.8564127273602287,0.45534601717575474,1.657021870799237,0.6452872521085551,1.0680894977892428,0.995678565520762,2.087434448867602,2.499469941123789,1.30974606834454,1.0722409589800093,2.699279876787087
